Customer_ID,Customer_Name,DeliveryBoy_ID,DeliveryBoy_Name,Route_No,Customer_Status,Month,Year,Billing_Date,Delivery_Days,Daily_Milk_Litre,Total_Morning_Litre,Price_Per_Litre,Opening_Balance,Bill_Amount,Payment_Received,Closing_Balance,Payment_Mode,Payment_Status,Delivery_Type,Commission_Rate,Commission_Amount
C1158,Darshan Solanki,DB004,Hardik Chauhan,8,Active,January,2026,29-01-2026,29,1,29,64,108.51,1856,1694.1,270.41,Bank Transfer,Partial,Fixed Salary,0,0
C1159,Ketan Makwana,DB005,Mehul Joshi,9,Active,January,2026,29-01-2026,31,2.5,77.5,60,-65.74,4650,4501.46,82.8,Cash,Partial,Commission,5,232.5
C1159,Ketan Makwana,DB005,Mehul Joshi,9,Active,April,2026,27-04-2026,30,2.5,75,60,82.8,4500,4442.31,140.49,UPI,Partial,Commission,5,225
C1159,Ketan Makwana,DB005,Mehul Joshi,9,Active,February,2026,26-02-2026,28,2.5,70,60,140.49,4200,4290.86,49.63,UPI,Pending,Commission,5,210
C1159,Ketan Makwana,DB005,Mehul Joshi,9,Active,March,2026,31-03-2026,31,2.5,77.5,60,49.63,4650,4453.06,246.57,UPI,Partial,Commission,5,232.5
C1159,Ketan Makwana,DB005,Mehul Joshi,9,Active,May,2026,30-05-2026,29,2.5,72.5,60,246.57,4350,4303.76,292.81,Bank Transfer,Partial,Commission,5,217.5
C1160,Jayesh Gohil,DB006,Vishal Rabari,10,Active,May,2026,26-05-2026,29,3,87,65,309.82,5655,5704.25,260.57,Bank Transfer,Pending,Fixed Salary,0,0
C1160,Jayesh Gohil,DB006,Vishal Rabari,10,Active,January,2026,29-01-2026,30,3,90,65,260.57,5850,5972.58,137.99,Bank Transfer,Partial,Fixed Salary,0,0
C1160,Jayesh Gohil,DB006,Vishal Rabari,10,Active,April,2026,26-04-2026,29,3,87,65,137.99,5655,5670.51,122.48,Bank Transfer,Partial,Fixed Salary,0,0
C1160,Jayesh Gohil,DB006,Vishal Rabari,10,Active,June,2026,29-06-2026,28,3,84,65,122.48,5460,5534.11,48.37,Cash,Pending,Fixed Salary,0,0
C1160,Jayesh Gohil,DB006,Vishal Rabari,10,Active,February,2026,28-02-2026,27,3,81,65,48.37,5265,5222.41,90.96,UPI,Partial,Fixed Salary,0,0
C1161,Chirag Gohil,DB007,Karan Gohil,11,Active,April,2026,29-04-2026,30,2.5,75,60,127.51,4500,4481.64,145.87,Cash,Pending,Commission,6,270
C1161,Chirag Gohil,DB007,Karan Gohil,11,Active,June,2026,29-06-2026,28,2.5,70,60,145.87,4200,4204.32,141.55,Bank Transfer,Partial,Commission,6,252
C1161,Chirag Gohil,DB007,Karan Gohil,11,Active,May,2026,25-05-2026,29,2.5,72.5,60,141.55,4350,4421.68,69.87,Cash,Pending,Commission,6,261
C1162,Milan Mehta,DB001,Amit Patel,12,Active,June,2026,27-06-2026,28,3,84,62,43.59,5208,4996.74,254.85,Bank Transfer,Pending,Commission,5,260.4
C1162,Milan Mehta,DB001,Amit Patel,12,Active,February,2026,28-02-2026,28,3,84,62,254.85,5208,5273.86,188.99,Bank Transfer,Pending,Commission,5,260.4
C1162,Milan Mehta,DB001,Amit Patel,12,Active,April,2026,30-04-2026,30,3,90,62,188.99,5580,5679.52,89.47,Bank Transfer,Partial,Commission,5,279
C1162,Milan Mehta,DB001,Amit Patel,12,Active,March,2026,31-03-2026,29,3,87,62,89.47,5394,5295.51,187.96,Bank Transfer,Pending,Commission,5,269.7
C1162,Milan Mehta,DB001,Amit Patel,12,Active,January,2026,27-01-2026,30,3,90,62,187.96,5580,5590.95,177.01,Bank Transfer,Partial,Commission,5,279
C1163,Paresh Desai,DB002,Rahul Parmar,13,Active,January,2026,27-01-2026,30,2.5,75,60,207.99,4500,4466.02,241.97,Cash,Pending,Fixed Salary,0,0
C1163,Paresh Desai,DB002,Rahul Parmar,13,Active,February,2026,27-02-2026,27,2.5,67.5,60,241.97,4050,4135.53,156.44,UPI,Pending,Fixed Salary,0,0
C1163,Paresh Desai,DB002,Rahul Parmar,13,Active,June,2026,27-06-2026,30,2.5,75,60,156.44,4500,4375.05,281.39,UPI,Pending,Fixed Salary,0,0
C1163,Paresh Desai,DB002,Rahul Parmar,13,Active,March,2026,25-03-2026,30,2.5,75,60,281.39,4500,,182.92,Bank Transfer,Pending,Fixed Salary,0,0
C1164,Naresh Joshi,DB003,Jignesh Solanki,14,Active,January,2026,26-01-2026,31,0.5,15.5,64,352.14,992,1230.96,113.18,UPI,Partial,Commission,4,39.68
C1164,Naresh Joshi,DB003,Jignesh Solanki,14,Active,March,2026,27-03-2026,29,0.5,14.5,64,113.18,928,820.16,221.02,UPI,Partial,Commission,4,37.12
C1164,Naresh Joshi,DB003,Jignesh Solanki,14,Active,May,2026,25-05-2026,29,0.5,14.5,64,221.02,928,1083.24,65.78,Cash,Pending,Commission,4,37.12
C1164,Naresh Joshi,DB003,Jignesh Solanki,14,Active,February,2026,25-02-2026,28,0.5,14,64,65.78,896,670.42,291.36,UPI,Partial,Commission,4,35.84
C1164,Naresh Joshi,DB003,Jignesh Solanki,14,Active,April,2026,30-04-2026,28,0.5,14,64,291.36,896,1057.15,130.21,UPI,Partial,Commission,4,35.84
C1164,Naresh Joshi,DB003,Jignesh Solanki,14,Active,June,2026,25-06-2026,29,0.5,14.5,64,130.21,928,800.63,257.58,Cash,Pending,Commission,4,37.12
C1165,Dilip Joshi,DB004,Hardik Chauhan,15,Active,January,2026,25-01-2026,29,2.5,72.5,60,15.93,4350,4354.23,11.7,Cash,Partial,Fixed Salary,0,0
C1165,Dilip Joshi,DB004,Hardik Chauhan,15,Active,February,2026,27-02-2026,27,2.5,67.5,60,11.7,4050,4013.09,48.61,UPI,Partial,Fixed Salary,0,0
C1166,Darshan Rathod,DB005,Mehul Joshi,16,Active,April,2026,26-04-2026,28,1.5,42,60,321.35,2520,2696.43,144.92,UPI,Partial,Commission,5,126
C1166,Darshan Rathod,DB005,Mehul Joshi,16,Active,June,2026,28-06-2026,28,1.5,42,60,144.92,2520,2397.07,267.85,Cash,Partial,Commission,5,126
C1166,Darshan Rathod,DB005,Mehul Joshi,16,Active,March,2026,29-03-2026,31,1.5,46.5,60,267.85,2790,2871.19,186.66,UPI,Pending,Commission,5,139.5
C1166,Darshan Rathod,DB005,Mehul Joshi,16,Active,February,2026,25-02-2026,28,1.5,42,60,186.66,2520,2702.52,4.14,Cash,Paid,Commission,5,126
C1167,Ankit Chauhan,DB006,Vishal Rabari,17,Active,May,2026,26-05-2026,29,3,87,62,368.85,5394,5613.82,149.03,Bank Transfer,Pending,Fixed Salary,0,0
C1167,Ankit Chauhan,DB006,Vishal Rabari,17,Active,June,2026,27-06-2026,30,3,90,62,149.03,5580,5535.19,193.84,Bank Transfer,Partial,Fixed Salary,0,0
C1168,Yash Shah,DB007,Karan Gohil,18,Active,April,2026,29-04-2026,29,2.5,72.5,60,214.48,4350,4507.22,57.26,UPI,Partial,Commission,6,261
C1168,Yash Shah,DB007,Karan Gohil,18,Active,May,2026,31-05-2026,31,2.5,77.5,60,57.26,4650,4609.37,97.89,Bank Transfer,Pending,Commission,6,279
C1168,Yash Shah,DB007,Karan Gohil,18,Active,February,2026,27-02-2026,28,2.5,70,60,97.89,4200,4196.84,101.05,Bank Transfer,Pending,Commission,6,252
C1168,Yash Shah,DB007,Karan Gohil,18,Active,June,2026,28-06-2026,28,2.5,70,60,101.05,4200,4153.44,147.61,UPI,PAID,Commission,6,252
C1169,Sanjay Chauhan,DB001,Amit Patel,19,Active,June,2026,28-06-2026,8,2,16,65,172.59,1040,1099.66,112.93,UPI,Pending,Commission,5,52
C1169,Sanjay Chauhan,DB001,Amit Patel,19,Active,January,2026,25-01-2026,13,2,26,65,112.93,1690,1778.52,24.41,Cash,Pending,Commission,5,84.5
C1169,Sanjay Chauhan,DB001,Amit Patel,19,Active,May,2026,26-05-2026,6,2,12,65,24.41,780,656.25,148.16,Bank Transfer,Pending,Commission,5,39
C1169,Sanjay Chauhan,DB001,Amit Patel,19,Active,March,2026,26-03-2026,7,2,14,65,148.16,910,861.86,196.3,Cash,Pending,Commission,5,45.5
C1169,Sanjay Chauhan,DB001,Amit Patel,19,Active,April,2026,28-04-2026,18,2,36,65,196.3,2340,2305.64,230.66,Bank Transfer,PAID,Commission,5,117
C1170,Kalpesh Thakkar,DB002,Rahul Parmar,20,Active,January,2026,27-01-2026,29,2,58,62,233.55,3596,3625.69,203.86,UPI,Partial,Fixed Salary,0,0
C1170,Kalpesh Thakkar,DB002,Rahul Parmar,20,Active,February,2026,25-02-2026,25,2,50,62,203.86,3100,3048.46,255.4,UPI,Pending,Fixed Salary,0,0
C1171,Mahesh Chauhan,DB003,Jignesh Solanki,21,,February,2026,27-02-2026,28,0.5,14,58,285.1,812,956.39,140.71,Bank Transfer,Partial,Commission,4,32.48
C1171,Mahesh Chauhan,DB003,Jignesh Solanki,21,Active,April,2026,26-04-2026,29,0.5,14.5,58,140.71,841,729.74,251.97,Bank Transfer,Partial,Commission,4,33.64
C1172,Milan Bhatti,DB004,Hardik Chauhan,22,Active,February,2026,26-02-2026,26,3,78,58,125.08,4524,4574.02,75.06,UPI,Partial,Fixed Salary,0,0
C1172,Milan Bhatti,DB004,Hardik Chauhan,22,Active,June,2026,29-06-2026,30,3,90,58,,5220,5204.48,90.58,UPI,Pending,Fixed Salary,0,0
C1172, Milan Bhatti ,DB004,Hardik Chauhan,22,Active,May,2026,25-05-2026,31,3,93,58,90.58,5394,5228.13,256.45,Cash,Partial,Fixed Salary,0,0
C1172,Milan Bhatti,DB004,Hardik Chauhan,22,Active,April,2026,30-04-2026,29,3,87,58,256.45,5046,5028.33,274.12,Cash,Partial,Fixed Salary,0,0
C1173,Mahesh Desai,DB005,Mehul Joshi,23,Active,February,2026,28-02-2026,22,2,44,64,379.1,2816,3073.56,121.54,UPI,Partial,Commission,5,140.8
C1173,Mahesh Desai,DB005,Mehul Joshi,23,Active,May,2026,25-05-2026,26,2,52,64,121.54,3328,3301.59,147.95,Cash,Pending,Commission,5,166.4
C1173,Mahesh Desai,DB005,Mehul Joshi,23,Active,January,2026,26-01-2026,27,2,54,64,147.95,3456,3454.7,149.25,Bank Transfer,Pending,Commission,5,172.8
C1173,Mahesh Desai,DB005,Mehul Joshi,23,Active,March,2026,25-03-2026,25,2,50,64,149.25,3200,3083.43,265.82,Cash,Pending,Commission,5,160
C1174,Vijay Rathod,DB006,Vishal Rabari,24,Stopped,May,2026,28-05-2026,30,2,60,60,381.75,3600,3920.38,61.37,UPI,paid,Fixed Salary,0,0
C1174,Vijay Rathod,DB006,Vishal Rabari,24,Stopped,June,2026,28-06-2026,30,2,60,60,61.37,3600,3550.53,110.84,Bank Transfer,Pending,Fixed Salary,0,0
C1174,Vijay Rathod,DB006,Vishal Rabari,24,Stopped,February,2026,27-02-2026,28,2,56,60,110.84,3360,3411.5,59.34,Bank Transfer,Partial,Fixed Salary,0,0
C1174,Vijay Rathod,DB006,Vishal Rabari,24,Stopped,April,2026,30-04-2026,28,2,56,60,59.34,3360,3237.9,181.44,Cash,Pending,Fixed Salary,0,0
C1174,Vijay Rathod,DB006,Vishal Rabari,24,Stopped,January,2026,28-01-2026,29,2,58,60,181.44,3480,3448.65,212.79,Bank Transfer,Partial,Fixed Salary,0,0
C1175,Dilip Rabari,DB007,Karan Gohil,25,Active,February,2026,25-02-2026,28,0.5,14,65,129.1,910,953.09,86.01,UPI,Partial,Commission,6,54.6
C1175,Dilip Rabari,DB007,Karan Gohil,25,Active,January,2026,27-01-2026,30,0.5,15,65,86.01,975,1046.24,14.77,Cash,Partial,Commission,6,58.5
C1176,Nikunj Parmar,DB001,Amit Patel,26,Active,May,2026,29-05-2026,29,3,87,65,78.66,5655,5703.16,30.5,UPI,Pending,Commission,5,282.75
C1176,Nikunj Parmar,DB001,Amit Patel,26,Active,February,2026,28-02-2026,28,3,84,65,30.5,5460,5335.83,154.67,Cash,Pending,Commission,5,273
C1176,Nikunj Parmar,DB001,Amit Patel,26,Active,January,2026,25-01-2026,31,3,93,65,154.67,6045,6191.6,8.07,Bank Transfer,Pending,Commission,5,302.25
C1176,Nikunj Parmar,DB001,Amit Patel,26,Active,March,2026,28-03-2026,31,3,93,65,8.07,6045,5785.35,267.72,Bank Transfer,Partial,Commission,5,302.25
C1176,Nikunj Parmar,DB001,Amit Patel,26,Active,April,2026,25-04-2026,29,3,87,65,267.72,5655,5661.47,261.25,UPI,Partial,Commission,5,282.75
C1176,Nikunj Parmar,DB001,Amit Patel,26,Active,June,2026,26-06-2026,29,3,87,65,261.25,5655,5729.26,186.99,Bank Transfer,Pending,Commission,5,282.75
C1177,Chirag Desai,DB002,Rahul Parmar,27,Active,March,2026,26-03-2026,29,2.5,72.5,62,355.51,4495,4805.01,45.5,UPI,Partial,Fixed Salary,0,0
C1177,Chirag Desai,DB002,Rahul Parmar,27,Active,May,2026,29-05-2026,30,2.5,75,62,45.5,4650,4544.66,150.84,Bank Transfer,Partial,Fixed Salary,0,0
C1177,Chirag Desai,DB002,Rahul Parmar,27,Active,February,2026,25-02-2026,27,2.5,67.5,62,150.84,4185,4212.03,123.81,Bank Transfer,Partial,Fixed Salary,0,0
C1177,Chirag Desai,DB002,Rahul Parmar,27,Active,January,2026,26-01-2026,29,2.5,72.5,62,123.81,4495,4492.01,126.8,UPI,Partial,Fixed Salary,0,0
C1178,Jatin Kansara,DB003,Jignesh Solanki,28,Active,April,2026,29-04-2026,27,1,27,62,309.16,1674,1685.39,297.77,UPI,Pending,Commission,4,66.96
C1178,Jatin Kansara,DB003,Jignesh Solanki,28,Active,June,2026,26-06-2026,23,1,23,62,297.77,1426,1446.68,277.09,Bank Transfer,Partial,Commission,4,57.04
C1178,Jatin Kansara,DB003,Jignesh Solanki,28,Active,March,2026,27-03-2026,23,1,23,62,277.09,1426,1625.15,77.94,Cash,Partial,Commission,4,57.04
C1178,Jatin Kansara,DB003,Jignesh Solanki,28,Active,February,2026,28-02-2026,25,1,25,62,77.94,1550,1604.29,23.65,Cash,Partial,Commission,4,62
C1178,Jatin Kansara,DB003,Jignesh Solanki,28,Active,January,2026,28-01-2026,24,1,24,62,23.65,1488,1305.81,205.84,UPI,Pending,Commission,4,59.52
C1178,Jatin Kansara,DB003,Jignesh Solanki,28,Active,May,2026,26-05-2026,25,1,25,62,205.84,1550,1476.39,279.45,UPI,Pending,Commission,4,62
C1179, Bharat Joshi ,DB004,Hardik Chauhan,29,Active,June,2026,29-06-2026,6,0.5,3,64,254.2,192,,100.6,UPI,Paid,Fixed Salary,0,0
C1179,Bharat Joshi,DB004,Hardik Chauhan,29,,January,2026,28-01-2026,17,0.5,8.5,64,100.6,544,594.17,50.43,Bank Transfer,Partial,Fixed Salary,0,0
C1179,Bharat Joshi,DB004,Hardik Chauhan,29,Active,March,2026,28-03-2026,13,0.5,6.5,64,50.43,416,268.06,198.37,UPI,Partial,Fixed Salary,0,0
C1180,Nikunj Patel,DB005,Mehul Joshi,30,Active,May,2026,26-05-2026,30,3,90,60,-40.89,5400,5258.62,100.49,Cash,Pending,Commission,5,270
C1180,Nikunj Patel,DB005,Mehul Joshi,30,,March,2026,25-03-2026,29,3,87,60,,5220,5200.26,120.23,Bank Transfer,Pending,Commission,5,261
C1181,Kalpesh Vekariya,DB006,Vishal Rabari,31,Active,April,2026,30-04-2026,30,0.5,15,58,394.83,870,1118.3,146.53,UPI,Partial,Fixed Salary,0,0
C1181,Kalpesh Vekariya,DB006,Vishal Rabari,31,Active,May,2026,25-05-2026,30,0.5,15,58,146.53,870,847.71,168.82,Cash,Pending,Fixed Salary,0,0
C1182,Dilip Solanki,DB007,Karan Gohil,32,Inactive,June,2026,30-06-2026,30,1,30,64,116.02,1920,1740.52,295.5,Bank Transfer,Partial,Commission,6,115.2
C1182,Dilip Solanki,DB007,Karan Gohil,32,Inactive,January,2026,25-01-2026,29,1,29,64,295.5,1856,2117.63,33.87,Cash,Partial,Commission,6,111.36
C1182,Dilip Solanki,DB007,Karan Gohil,32,Inactive,February,2026,27-02-2026,26,1,26,64,33.87,1664,1522.97,174.9,Bank Transfer,Pending,Commission,6,99.84
C1183,Chirag Rabari,DB001,Amit Patel,33,Active,April,2026,30-04-2026,26,2,52,62,2.31,3224,3008.48,217.83,UPI,Partial,Commission,5,161.2
C1183,Chirag Rabari,DB001,Amit Patel,33,Active,February,2026,28-02-2026,26,2,52,62,217.83,3224,3363.63,78.2,UPI,Partial,Commission,5,161.2
C1183,Chirag Rabari,DB001,Amit Patel,33,Active,January,2026,25-01-2026,23,2,46,62,78.2,2852,2728.75,201.45,UPI,Partial,Commission,5,142.6
C1183,Chirag Rabari,DB001,Amit Patel,33,Active,June,2026,30-06-2026,28,2,56,62,201.45,3472,3567.36,106.09,Cash,Pending,Commission,5,173.6
C1183,Chirag Rabari,DB001,Amit Patel,33,Active,March,2026,30-03-2026,29,2,58,62,106.09,3596,3534.38,167.71,Bank Transfer,Pending,Commission,5,179.8
C1184,Milan Patel,DB002,Rahul Parmar,34,Active,June,2026,30-06-2026,30,2.5,75,65,135.31,4875,4842.58,167.73,UPI,Pending,Fixed Salary,0,0
C1184,Milan Patel,DB002,Rahul Parmar,34,Active,March,2026,28-03-2026,31,2.5,77.5,65,167.73,5037.5,5166.62,38.61,UPI,Pending,Fixed Salary,0,0
C1184,Milan Patel,DB002,Rahul Parmar,34,Active,February,2026,27-02-2026,28,2.5,70,65,38.61,4550,4409.27,179.34,UPI,Pending,Fixed Salary,0,0
C1184,Milan Patel,DB002,Rahul Parmar,34,Active,April,2026,27-04-2026,28,2.5,70,65,179.34,4550,4498.33,231.01,Bank Transfer,Pending,Fixed Salary,0,0
C1184,Milan Patel,DB002,Rahul Parmar,34,Active,May,2026,29-05-2026,31,2.5,77.5,65,231.01,5037.5,5125.6,142.91,Bank Transfer,Pending,Fixed Salary,0,0
C1185,Vijay Soni,DB003,Jignesh Solanki,35,Active,June,2026,27-06-2026,30,3,90,64,-8.76,5760,5659.32,91.92,Cash,Partial,Commission,4,230.4
C1185,Vijay Soni,DB003,Jignesh Solanki,35,Active,February,2026,27-02-2026,28,3,84,64,91.92,5376,5271.67,196.25,UPI,Pending,Commission,4,215.04
C1185,Vijay Soni,DB003,Jignesh Solanki,35,Active,April,2026,29-04-2026,30,3,90,64,196.25,5760,5846.32,109.93,UPI,Pending,Commission,4,230.4
C1185,Vijay Soni,DB003,Jignesh Solanki,35,Active,May,2026,28-05-2026,29,3,87,64,109.93,5568,5575.4,102.53,Cash,Partial,Commission,4,222.72
C1186,Yash Vyas,DB004,Hardik Chauhan,36,Inactive,March,2026,28-03-2026,23,3,69,65,18.04,4485,4287.15,215.89,Bank Transfer,Partial,Fixed Salary,0,0
C1186,Yash Vyas,DB004,Hardik Chauhan,36,Inactive,June,2026,25-06-2026,22,3,66,65,215.89,4290,4395.11,110.78,Cash,Pending,Fixed Salary,0,0
C1186,Yash Vyas,DB004,Hardik Chauhan,36,Inactive,April,2026,28-04-2026,27,3,81,65,110.78,5265,5336.44,39.34,Cash,Pending,Fixed Salary,0,0
C1187,Mitesh Mehta,DB005,Mehul Joshi,37,Active,March,2026,31-03-2026,31,1.5,46.5,60,202.76,2790,2736.94,255.82,Cash,Partial,Commission,5,139.5
C1187,Mitesh Mehta,DB005,Mehul Joshi,37,Active,June,2026,26-06-2026,28,1.5,42,60,255.82,2520,2508.6,267.22,Cash,Pending,Commission,5,126
C1187,Mitesh Mehta,DB005,Mehul Joshi,37,Active,January,2026,25-01-2026,29,1.5,43.5,60,267.22,2610,2645.4,231.82,Cash,Partial,Commission,5,130.5
C1188,Jayesh Joshi,DB006,Vishal Rabari,38,Active,January,2026,25-01-2026,30,2.5,75,64,177.4,4800,4742.78,234.62,Bank Transfer,Pending,Fixed Salary,0,0
C1188, Jayesh Joshi ,DB006,Vishal Rabari,38,Active,April,2026,29-04-2026,29,2.5,72.5,64,234.62,4640,4774.73,99.89,Bank Transfer,Partial,Fixed Salary,0,0
C1188,Jayesh Joshi,DB006,Vishal Rabari,38,Active,May,2026,27-05-2026,31,2.5,77.5,64,99.89,4960,5003.36,56.53,UPI,Partial,Fixed Salary,0,0
C1188,Jayesh Joshi,DB006,Vishal Rabari,38,Active,June,2026,28-06-2026,28,2.5,70,64,56.53,4480,4476.47,60.06,UPI,Partial,Fixed Salary,0,0
C1189,Chirag Parmar,DB007,Karan Gohil,39,Active,June,2026,27-06-2026,28,1.5,42,65,164.4,2730,2830.56,63.84,,Pending,Commission,6,163.8
C1189,Chirag Parmar,DB007,Karan Gohil,39,Active,May,2026,28-05-2026,29,1.5,43.5,65,63.84,2827.5,2620.65,270.69,UPI,Pending,Commission,6,169.65
C1189,Chirag Parmar,DB007,Karan Gohil,39,Active,January,2026,27-01-2026,29,1.5,43.5,65,270.69,2827.5,2902.03,196.16,Cash,Partial,Commission,6,169.65
C1189,Chirag Parmar,DB007,Karan Gohil,39,Active,March,2026,29-03-2026,31,1.5,46.5,65,196.16,3022.5,3146.49,72.17,UPI,Partial,Commission,6,181.35
C1189,Chirag Parmar,DB007,Karan Gohil,39,Active,February,2026,28-02-2026,28,1.5,42,65,72.17,2730,2559.03,243.14,Cash,Pending,Commission,6,163.8
C1189,Chirag Parmar,DB007,Karan Gohil,39,Active,April,2026,28-04-2026,29,1.5,43.5,65,243.14,2827.5,2774.54,296.1,UPI,Pending,Commission,6,169.65
C1190,Hitesh Shah,DB001,Amit Patel,40,Active,April,2026,25-04-2026,24,1,24,65,313.19,1560,1734.63,138.56,UPI,Partial,Commission,5,78
C1190,Hitesh Shah,DB001,Amit Patel,40,Active,February,2026,25-02-2026,20,1,20,65,138.56,1300,1167.06,271.5,UPI,Pending,Commission,5,65
C1190,Hitesh Shah,DB001,Amit Patel,40,,January,2026,30-01-2026,26,1,26,65,271.5,1690,1838.4,123.1,Cash,Pending,Commission,5,84.5
C1190,Hitesh Shah,DB001,Amit Patel,40,Active,May,2026,25-05-2026,25,1,25,65,123.1,1625,1593.27,154.83,Bank Transfer,Partial,Commission,5,81.25
C1190,Hitesh Shah,DB001,Amit Patel,40,Active,March,2026,27-03-2026,27,1,27,65,154.83,1755,1751.46,158.37,UPI,Pending,Commission,5,87.75
C1190,Hitesh Shah,DB001,Amit Patel,40,Active,June,2026,27-06-2026,28,1,28,65,158.37,1820,1816.05,162.32,UPI,Pending,Commission,5,91
C1191,Hemant Makwana,DB002,Rahul Parmar,41,Active,May,2026,26-05-2026,29,2.5,72.5,65,0.68,4712.5,4603.37,109.81,Bank Transfer,Pending,Fixed Salary,0,0
C1191,Hemant Makwana,DB002,Rahul Parmar,41,Active,March,2026,26-03-2026,30,2.5,75,65,109.81,4875,4782.61,202.2,UPI,Pending,Fixed Salary,0,0
C1192,Mitesh Shah,DB003,Jignesh Solanki,42,Active,June,2026,,29,1,29,62,-60.91,1798,1615.32,121.77,UPI,Partial,Commission,4,71.92
C1192, Mitesh Shah ,DB003,Jignesh Solanki,42,Active,May,2026,25-05-2026,30,1,30,62,121.77,1860,1932.39,49.38,Cash,Partial,Commission,4,74.4
C1192,Mitesh Shah,DB003,Jignesh Solanki,42,Active,April,2026,30-04-2026,29,1,29,62,49.38,1798,1781.47,65.91,Cash,Pending,Commission,4,71.92
C1193,Tushar Bhatti,DB004,Hardik Chauhan,43,Active,June,2026,30-06-2026,27,2,54,65,147.87,3510,3602,55.87,Bank Transfer,Partial,Fixed Salary,0,0
C1193,Tushar Bhatti,DB004,Hardik Chauhan,43,Active,February,2026,27-02-2026,24,2,48,65,55.87,3120,2944.75,231.12,Bank Transfer,Pending,Fixed Salary,0,0
C1194,Jatin Joshi,DB005,Mehul Joshi,44,Active,March,2026,30-03-2026,31,3,93,60,189.12,5580,5708.78,60.34,Bank Transfer,Partial,Commission,5,279
C1194,Jatin Joshi,DB005,Mehul Joshi,44,Active,June,2026,27-06-2026,29,3,87,60,60.34,5220,5057.44,222.9,Cash,Partial,Commission,5,261
C1194,Jatin Joshi,DB005,Mehul Joshi,44,Active,May,2026,30-05-2026,30,3,90,60,222.9,5400,5488.36,134.54,UPI,Partial,Commission,5,270
C1195,Nikunj Thakkar,DB006,Vishal Rabari,45,Inactive,June,2026,25-06-2026,22,2.5,55,58,175.56,3190,3179.98,185.58,UPI,Pending,Fixed Salary,0,0
C1195,Nikunj Thakkar,DB006,Vishal Rabari,45,Inactive,February,2026,26-02-2026,26,2.5,65,58,185.58,3770,3707.76,247.82,Cash,Partial,Fixed Salary,0,0
C1195,Nikunj Thakkar,DB006,Vishal Rabari,45,Inactive,March,2026,29-03-2026,24,2.5,60,58,,3480,3633.61,94.21,Bank Transfer,Pending,Fixed Salary,0,0
C1195,Nikunj Thakkar,DB006,Vishal Rabari,45,Inactive,January,2026,25-01-2026,23,2.5,57.5,58,94.21,3335,3389.7,39.51,Cash,Partial,Fixed Salary,0,0
C1195,Nikunj Thakkar,DB006,Vishal Rabari,45,Inactive,April,2026,26-04-2026,22,2.5,55,58,39.51,3190,3042.26,187.25,UPI,Partial,Fixed Salary,0,0
C1195,Nikunj Thakkar,DB006,Vishal Rabari,45,Inactive,May,2026,30-05-2026,28,2.5,70,58,187.25,4060,4159.48,87.77,Cash,Pending,Fixed Salary,0,0
C1196,Mahesh Vyas,DB007,Karan Gohil,46,Active,January,2026,28-01-2026,28,2,56,60,383.9,3360,3578.25,165.65,Bank Transfer,Partial,Commission,6,201.6
C1196,Mahesh Vyas,DB007,Karan Gohil,46,Active,June,2026,26-06-2026,27,2,54,60,165.65,3240,3242.81,162.84,Cash,Pending,Commission,6,194.4
C1196,Mahesh Vyas,DB007,Karan Gohil,46,Active,March,2026,26-03-2026,24,2,48,60,162.84,2880,2958.49,84.35,Upi,Partial,Commission,6,172.8
C1196,Mahesh Vyas,DB007,Karan Gohil,46,Active,May,2026,25-05-2026,28,2,56,60,84.35,3360,3352.67,91.68,UPI,Partial,Commission,6,201.6
C1196,Mahesh Vyas,DB007,Karan Gohil,46,Active,February,2026,27-02-2026,21,2,42,60,91.68,2520,2479.74,131.94,Cash,Pending,Commission,6,151.2
C1196,Mahesh Vyas,DB007,Karan Gohil,46,Active,April,2026,28-04-2026,26,2,52,60,131.94,3120,3106.52,145.42,Bank Transfer,Pending,Commission,6,187.2
C1197, Mukesh Patel ,DB001,Amit Patel,47,Active,February,2026,26-02-2026,23,2,46,62,211.89,2852,2772.72,291.17,UPI,Partial,Commission,5,142.6
C1197, Mukesh Patel ,DB001,Amit Patel,47,Active,May,2026,27-05-2026,25,2,50,62,291.17,3100,3219.84,171.33,UPI,Pending,Commission,5,155
C1197,Mukesh Patel,DB001,Amit Patel,47,Active,June,2026,28-06-2026,24,2,48,62,171.33,2976,2956.65,190.68,Cash,Pending,Commission,5,148.8
C1197,Mukesh Patel,DB001,Amit Patel,47,Active,April,2026,28-04-2026,26,2,52,62,190.68,3224,3241.09,173.59,UPI,Pending,Commission,5,161.2
C1197,Mukesh Patel,DB001,Amit Patel,47,Active,January,2026,27-01-2026,29,2,58,62,173.59,3596,3769.02,0.57,Cash,Paid,Commission,5,179.8
C1198,Mahesh Rathod,DB002,Rahul Parmar,48,Active,June,2026,28-06-2026,30,2.5,75,60,,4500,4400.99,258.83,Bank Transfer,Pending,Fixed Salary,0,0
C1198,Mahesh Rathod,DB002,Rahul Parmar,48,Active,February,2026,26-02-2026,27,2.5,67.5,60,258.83,4050,4058.5,250.33,Bank Transfer,Pending,Fixed Salary,0,0
C1198,Mahesh Rathod,DB002,Rahul Parmar,48,Active,March,2026,27-03-2026,29,2.5,72.5,60,250.33,4350,4553.49,46.84,UPI,Partial,Fixed Salary,0,0
